location,date,vehicles
Hetzerath,2016-01-09T21:00Z,908
Hetzerath,2016-01-09T22:00Z,578
Hetzerath,2016-01-09T23:00Z,488
Hetzerath,2016-01-09T14:00Z,1911
Hetzerath,2016-01-09T15:00Z,1817
Hetzerath,2016-01-09T13:00Z,1761
Laufeld,2016-01-04,222
Laufeld,2016-01-04T01:00Z,143
Laufeld,2016-01-04T02:00Z,112
Laufeld,2016-01-04T05:00Z,185
Laufeld,2016-01-04T04:00Z,107
Laufeld,2016-01-04T06:00Z,493
Laufeld,2016-01-04T03:00Z,81
Laufeld,2016-01-04T07:00Z,1011
Laufeld,2016-01-04T08:00Z,1361
Laufeld,2016-01-04T09:00Z,1123
Laufeld,2016-01-04T12:00Z,1227
Laufeld,2016-01-04T11:00Z,1194
Laufeld,2016-01-04T10:00Z,996
Laufeld,2016-01-04T16:00Z,1218
Laufeld,2016-01-04T15:00Z,1155
Laufeld,2016-01-04T17:00Z,1258
Laufeld,2016-01-04T18:00Z,1277
Laufeld,2016-01-04T19:00Z,934
Laufeld,2016-01-04T20:00Z,616
Laufeld,2016-01-04T13:00Z,1180
Laufeld,2016-01-04T21:00Z,443
Laufeld,2016-01-04T14:00Z,1211
Laufeld,2016-01-04T23:00Z,271
Laufeld,2016-01-05T02:00Z,118
Laufeld,2016-01-05T01:00Z,110
Laufeld,2016-01-05T03:00Z,101
Laufeld,2016-01-05T05:00Z,196
Laufeld,2016-01-05T04:00Z,136
Laufeld,2016-01-05T06:00Z,429
Laufeld,2016-01-05,154
Laufeld,2016-01-05T08:00Z,1216
Laufeld,2016-01-05T09:00Z,1123
Laufeld,2016-01-05T10:00Z,1066
Laufeld,2016-01-05T11:00Z,1149
Laufeld,2016-01-05T12:00Z,1095
Laufeld,2016-01-05T13:00Z,1100
Laufeld,2016-01-04T22:00Z,322
Laufeld,2016-01-05T14:00Z,1164
Laufeld,2016-01-05T07:00Z,876
Laufeld,2016-01-05T18:00Z,1351
Laufeld,2016-01-05T17:00Z,1487
Laufeld,2016-01-05T19:00Z,990
Laufeld,2016-01-05T20:00Z,647
Laufeld,2016-01-05T15:00Z,1244
Laufeld,2016-01-05T16:00Z,1285
Laufeld,2016-01-05T21:00Z,484
Laufeld,2016-01-05T22:00Z,339
Laufeld,2016-01-06,155
Laufeld,2016-01-06T01:00Z,122
Laufeld,2016-01-05T23:00Z,257
Laufeld,2016-01-06T05:00Z,229
Laufeld,2016-01-06T03:00Z,100
Laufeld,2016-01-06T06:00Z,447
Laufeld,2016-01-06T07:00Z,884
Laufeld,2016-01-06T08:00Z,1264
Laufeld,2016-01-06T09:00Z,1130
Laufeld,2016-01-06T10:00Z,1171
Laufeld,2016-01-06T02:00Z,110
Laufeld,2016-01-06T04:00Z,125
Laufeld,2016-01-06T14:00Z,1262
Laufeld,2016-01-06T13:00Z,1181
Laufeld,2016-01-06T15:00Z,1292
Laufeld,2016-01-06T16:00Z,1349
Laufeld,2016-01-06T17:00Z,1462
Laufeld,2016-01-06T18:00Z,1427
Laufeld,2016-01-06T11:00Z,1174
Laufeld,2016-01-06T21:00Z,501
Laufeld,2016-01-06T22:00Z,409
Laufeld,2016-01-06T20:00Z,670
Laufeld,2016-01-06T23:00Z,274
Laufeld,2016-01-07,195
Laufeld,2016-01-07T01:00Z,130
Laufeld,2016-01-06T19:00Z,1072
Laufeld,2016-01-06T12:00Z,1151
Laufeld,2016-01-07T04:00Z,139
Laufeld,2016-01-07T05:00Z,211
Laufeld,2016-01-07T06:00Z,453
Laufeld,2016-01-07T07:00Z,875
Laufeld,2016-01-07T08:00Z,1302
Laufeld,2016-01-07T09:00Z,1188
Laufeld,2016-01-07T02:00Z,149
Laufeld,2016-01-07T11:00Z,1180
Laufeld,2016-01-07T12:00Z,1113
Laufeld,2016-01-07T13:00Z,1153
Laufeld,2016-01-07T14:00Z,1292
Laufeld,2016-01-07T16:00Z,1343
Laufeld,2016-01-07T15:00Z,1292
Laufeld,2016-01-07T10:00Z,1135
Laufeld,2016-01-07T03:00Z,109
Laufeld,2016-01-07T20:00Z,753
Laufeld,2016-01-07T19:00Z,1099
Laufeld,2016-01-07T21:00Z,512
Laufeld,2016-01-07T22:00Z,374
Laufeld,2016-01-07T23:00Z,242
Laufeld,2016-01-08,175
Laufeld,2016-01-08T02:00Z,114
Laufeld,2016-01-08T01:00Z,128
Laufeld,2016-01-08T03:00Z,90
Laufeld,2016-01-08T04:00Z,130
Laufeld,2016-01-08T05:00Z,209
Laufeld,2016-01-08T06:00Z,430
Laufeld,2016-01-08T07:00Z,826
Laufeld,2016-01-07T17:00Z,1545
Laufeld,2016-01-08T09:00Z,991
Laufeld,2016-01-08T10:00Z,1010
Laufeld,2016-01-08T11:00Z,1135
Laufeld,2016-01-08T12:00Z,1211
Laufeld,2016-01-08T13:00Z,1408
Laufeld,2016-01-08T14:00Z,1665
Laufeld,2016-01-07T18:00Z,1500
Laufeld,2016-01-08T08:00Z,1172
Laufeld,2016-01-08T17:00Z,1793
Laufeld,2016-01-08T18:00Z,1684
Laufeld,2016-01-08T19:00Z,1331
Laufeld,2016-01-08T20:00Z,921
Laufeld,2016-01-08T21:00Z,689
Laufeld,2016-01-08T22:00Z,433
Laufeld,2016-01-09,245
Laufeld,2016-01-08T15:00Z,1723
Laufeld,2016-01-09T02:00Z,137
Laufeld,2016-01-09T01:00Z,150
Laufeld,2016-01-08T16:00Z,1704
Laufeld,2016-01-08T23:00Z,321
Laufeld,2016-01-09T03:00Z,118
Laufeld,2016-01-09T05:00Z,121
Laufeld,2016-01-09T04:00Z,104
Laufeld,2016-01-09T06:00Z,164
Laufeld,2016-01-09T08:00Z,446
Laufeld,2016-01-09T07:00Z,276
Laufeld,2016-01-09T11:00Z,1160
Laufeld,2016-01-09T09:00Z,672
Laufeld,2016-01-09T12:00Z,1268
Laufeld,2016-01-09T13:00Z,1179
Laufeld,2016-01-09T14:00Z,1245
Laufeld,2016-01-09T15:00Z,1226
Laufeld,2016-01-09T16:00Z,1064
Laufeld,2016-01-09T10:00Z,895
Laufeld,2016-01-09T20:00Z,700
Laufeld,2016-01-09T19:00Z,875
Laufeld,2016-01-09T21:00Z,533
Laufeld,2016-01-09T23:00Z,283
Laufeld,2016-01-09T22:00Z,376
Laufeld,2016-01-09T17:00Z,1134
Laufeld,2016-01-09T18:00Z,1069
Nettersheim,2016-01-04,220
Nettersheim,2016-01-04T01:00Z,114
Nettersheim,2016-01-04T02:00Z,122
Nettersheim,2016-01-04T03:00Z,127
Nettersheim,2016-01-04T04:00Z,107
Nettersheim,2016-01-04T05:00Z,266
Nettersheim,2016-01-04T07:00Z,923
Nettersheim,2016-01-04T10:00Z,867
Nettersheim,2016-01-04T11:00Z,995
Nettersheim,2016-01-04T09:00Z,845
Nettersheim,2016-01-04T12:00Z,1047
Nettersheim,2016-01-04T13:00Z,1064
Nettersheim,2016-01-04T14:00Z,1066
Nettersheim,2016-01-04T08:00Z,959
Nettersheim,2016-01-04T17:00Z,1211
Nettersheim,2016-01-04T18:00Z,1109
Nettersheim,2016-01-04T19:00Z,902
Nettersheim,2016-01-04T16:00Z,1032
Nettersheim,2016-01-04T20:00Z,653
Nettersheim,2016-01-04T21:00Z,454
Nettersheim,2016-01-04T06:00Z,624
Nettersheim,2016-01-05,151
Nettersheim,2016-01-05T01:00Z,125
Nettersheim,2016-01-05T02:00Z,116
Nettersheim,2016-01-05T03:00Z,107
Nettersheim,2016-01-05T04:00Z,122
Nettersheim,2016-01-05T05:00Z,203
Nettersheim,2016-01-05T06:00Z,549
Nettersheim,2016-01-05T07:00Z,821
Nettersheim,2016-01-05T08:00Z,942
Nettersheim,2016-01-05T09:00Z,880
Nettersheim,2016-01-05T10:00Z,858
Nettersheim,2016-01-05T11:00Z,934
Nettersheim,2016-01-05T12:00Z,902
Nettersheim,2016-01-04T15:00Z,1088
Nettersheim,2016-01-04T23:00Z,237
Nettersheim,2016-01-05T15:00Z,1059
Nettersheim,2016-01-04T22:00Z,311
Nettersheim,2016-01-05T17:00Z,1281
Nettersheim,2016-01-05T16:00Z,1218
Nettersheim,2016-01-05T18:00Z,1116
Nettersheim,2016-01-05T19:00Z,906
Nettersheim,2016-01-05T20:00Z,646
Nettersheim,2016-01-05T22:00Z,331
Nettersheim,2016-01-05T23:00Z,225
Nettersheim,2016-01-06,178
Nettersheim,2016-01-06T01:00Z,116
Nettersheim,2016-01-05T21:00Z,422
Nettersheim,2016-01-06T02:00Z,108
Nettersheim,2016-01-06T04:00Z,132
Nettersheim,2016-01-06T03:00Z,101
Nettersheim,2016-01-06T05:00Z,217
Nettersheim,2016-01-06T06:00Z,553
Nettersheim,2016-01-05T13:00Z,966
Nettersheim,2016-01-06T08:00Z,988
Nettersheim,2016-01-05T14:00Z,958
Nettersheim,2016-01-06T07:00Z,838
Nettersheim,2016-01-06T09:00Z,903
Nettersheim,2016-01-06T10:00Z,882
Nettersheim,2016-01-06T11:00Z,894
Nettersheim,2016-01-06T12:00Z,1027
Nettersheim,2016-01-06T13:00Z,956
Nettersheim,2016-01-06T14:00Z,1051
Nettersheim,2016-01-06T15:00Z,1181
Nettersheim,2016-01-06T16:00Z,1173
Nettersheim,2016-01-06T17:00Z,1333
Nettersheim,2016-01-06T18:00Z,1132
Nettersheim,2016-01-06T19:00Z,1034
Nettersheim,2016-01-06T20:00Z,541
Nettersheim,2016-01-06T21:00Z,387
Nettersheim,2016-01-06T22:00Z,322
Nettersheim,2016-01-06T23:00Z,282
Nettersheim,2016-01-07,176
Nettersheim,2016-01-07T01:00Z,97
Nettersheim,2016-01-07T02:00Z,117
Nettersheim,2016-01-07T03:00Z,96
Nettersheim,2016-01-07T04:00Z,145
Nettersheim,2016-01-07T05:00Z,220
Nettersheim,2016-01-07T06:00Z,557
Nettersheim,2016-01-07T07:00Z,933
Nettersheim,2016-01-07T08:00Z,1061
Nettersheim,2016-01-07T09:00Z,969
Nettersheim,2016-01-07T10:00Z,925
Nettersheim,2016-01-07T11:00Z,882
Nettersheim,2016-01-07T12:00Z,858
Nettersheim,2016-01-07T13:00Z,940
Nettersheim,2016-01-07T14:00Z,967
Nettersheim,2016-01-07T15:00Z,1024
Nettersheim,2016-01-07T16:00Z,1140
Nettersheim,2016-01-07T17:00Z,1263
Nettersheim,2016-01-07T18:00Z,1275
Nettersheim,2016-01-07T19:00Z,1074
Nettersheim,2016-01-07T20:00Z,735
Nettersheim,2016-01-07T21:00Z,480
Nettersheim,2016-01-07T22:00Z,337
Nettersheim,2016-01-07T23:00Z,233
Nettersheim,2016-01-08,161
Nettersheim,2016-01-08T01:00Z,125
Nettersheim,2016-01-08T02:00Z,89
Nettersheim,2016-01-08T03:00Z,102
Nettersheim,2016-01-08T04:00Z,134
Nettersheim,2016-01-08T05:00Z,215
Nettersheim,2016-01-08T06:00Z,500
Nettersheim,2016-01-08T07:00Z,820
Nettersheim,2016-01-08T08:00Z,998
Nettersheim,2016-01-08T09:00Z,872
Nettersheim,2016-01-08T10:00Z,802
Nettersheim,2016-01-08T11:00Z,962
Nettersheim,2016-01-08T12:00Z,1073
Nettersheim,2016-01-08T13:00Z,1293
Nettersheim,2016-01-08T14:00Z,1423
Nettersheim,2016-01-08T15:00Z,1432
Nettersheim,2016-01-08T16:00Z,1571
Nettersheim,2016-01-08T17:00Z,1590
Nettersheim,2016-01-08T18:00Z,1539
Nettersheim,2016-01-08T19:00Z,1221
Nettersheim,2016-01-08T20:00Z,810
Nettersheim,2016-01-08T21:00Z,641
Nettersheim,2016-01-08T22:00Z,427
Nettersheim,2016-01-08T23:00Z,316
Nettersheim,2016-01-09,230
Nettersheim,2016-01-09T01:00Z,181
Nettersheim,2016-01-09T02:00Z,132
Nettersheim,2016-01-09T03:00Z,94
Nettersheim,2016-01-09T04:00Z,99
Nettersheim,2016-01-09T05:00Z,117
Nettersheim,2016-01-09T07:00Z,272
Nettersheim,2016-01-09T06:00Z,206
Nettersheim,2016-01-09T08:00Z,438
Nettersheim,2016-01-09T09:00Z,624
Nettersheim,2016-01-09T10:00Z,835
Nettersheim,2016-01-09T12:00Z,1137
Nettersheim,2016-01-09T13:00Z,1025
Nettersheim,2016-01-09T14:00Z,1081
Nettersheim,2016-01-09T15:00Z,1053
Nettersheim,2016-01-09T16:00Z,1001
Nettersheim,2016-01-09T17:00Z,1005
Nettersheim,2016-01-09T11:00Z,988
Nettersheim,2016-01-09T21:00Z,439
Nettersheim,2016-01-09T22:00Z,332
Nettersheim,2016-01-09T19:00Z,845
Nettersheim,2016-01-09T23:00Z,249
Nettersheim,2016-01-09T20:00Z,634
Nettersheim,2016-01-09T18:00Z,991
Euskirchen/Bliesheim,2016-01-04,440
Euskirchen/Bliesheim,2016-01-04T04:00Z,201
Euskirchen/Bliesheim,2016-01-04T05:00Z,449
Euskirchen/Bliesheim,2016-01-04T06:00Z,1734
Euskirchen/Bliesheim,2016-01-04T07:00Z,3109
Euskirchen/Bliesheim,2016-01-04T08:00Z,3311
Euskirchen/Bliesheim,2016-01-04T09:00Z,2526
Euskirchen/Bliesheim,2016-01-04T10:00Z,2221
Euskirchen/Bliesheim,2016-01-04T11:00Z,2308
Euskirchen/Bliesheim,2016-01-04T12:00Z,2423
Euskirchen/Bliesheim,2016-01-04T13:00Z,2422
Euskirchen/Bliesheim,2016-01-04T14:00Z,2583
Euskirchen/Bliesheim,2016-01-04T15:00Z,2806
Euskirchen/Bliesheim,2016-01-04T16:00Z,3126
Euskirchen/Bliesheim,2016-01-04T17:00Z,3713
Euskirchen/Bliesheim,2016-01-04T18:00Z,3506
Euskirchen/Bliesheim,2016-01-04T19:00Z,2575
Euskirchen/Bliesheim,2016-01-04T20:00Z,1679
Euskirchen/Bliesheim,2016-01-04T21:00Z,1177
Euskirchen/Bliesheim,2016-01-04T01:00Z,261
Euskirchen/Bliesheim,2016-01-04T02:00Z,197
Euskirchen/Bliesheim,2016-01-04T03:00Z,190
Euskirchen/Bliesheim,2016-01-04T22:00Z,836
Euskirchen/Bliesheim,2016-01-04T23:00Z,640
Euskirchen/Bliesheim,2016-01-05,383
Euskirchen/Bliesheim,2016-01-05T01:00Z,233
Euskirchen/Bliesheim,2016-01-05T02:00Z,181
Euskirchen/Bliesheim,2016-01-05T06:00Z,1632
Euskirchen/Bliesheim,2016-01-05T07:00Z,3091
Euskirchen/Bliesheim,2016-01-05T08:00Z,3285
Euskirchen/Bliesheim,2016-01-05T09:00Z,2777
Euskirchen/Bliesheim,2016-01-05T10:00Z,2324
Euskirchen/Bliesheim,2016-01-05T11:00Z,2266
Euskirchen/Bliesheim,2016-01-05T12:00Z,2273
Euskirchen/Bliesheim,2016-01-05T13:00Z,2423
Euskirchen/Bliesheim,2016-01-05T14:00Z,2519
Euskirchen/Bliesheim,2016-01-05T15:00Z,2887
Euskirchen/Bliesheim,2016-01-05T16:00Z,3404
Euskirchen/Bliesheim,2016-01-05T17:00Z,3924
Euskirchen/Bliesheim,2016-01-05T18:00Z,3600
Euskirchen/Bliesheim,2016-01-05T05:00Z,416
Euskirchen/Bliesheim,2016-01-05T03:00Z,171
Euskirchen/Bliesheim,2016-01-05T04:00Z,200
Euskirchen/Bliesheim,2016-01-05T19:00Z,2635
Euskirchen/Bliesheim,2016-01-05T20:00Z,1739
Euskirchen/Bliesheim,2016-01-05T21:00Z,1173
Euskirchen/Bliesheim,2016-01-05T22:00Z,898
Euskirchen/Bliesheim,2016-01-05T23:00Z,662
Euskirchen/Bliesheim,2016-01-06T03:00Z,175
Euskirchen/Bliesheim,2016-01-06T04:00Z,221
Euskirchen/Bliesheim,2016-01-06T05:00Z,448
Euskirchen/Bliesheim,2016-01-06T06:00Z,1568
Euskirchen/Bliesheim,2016-01-06T07:00Z,3078
Euskirchen/Bliesheim,2016-01-06T08:00Z,3529
Euskirchen/Bliesheim,2016-01-06T09:00Z,2877
Euskirchen/Bliesheim,2016-01-06T10:00Z,2491
Euskirchen/Bliesheim,2016-01-06T11:00Z,2313
Euskirchen/Bliesheim,2016-01-06T12:00Z,2410
Euskirchen/Bliesheim,2016-01-06T13:00Z,2453
Euskirchen/Bliesheim,2016-01-06T14:00Z,2739
Euskirchen/Bliesheim,2016-01-06T15:00Z,3008
Euskirchen/Bliesheim,2016-01-06T16:00Z,3465
Euskirchen/Bliesheim,2016-01-06T17:00Z,4038
Euskirchen/Bliesheim,2016-01-06T18:00Z,3581
Euskirchen/Bliesheim,2016-01-06T19:00Z,2937
Euskirchen/Bliesheim,2016-01-06T20:00Z,1822
Euskirchen/Bliesheim,2016-01-06T21:00Z,976
Euskirchen/Bliesheim,2016-01-06T22:00Z,368
Euskirchen/Bliesheim,2016-01-06T23:00Z,291
Euskirchen/Bliesheim,2016-01-07,156
Euskirchen/Bliesheim,2016-01-07T01:00Z,92
Euskirchen/Bliesheim,2016-01-07T02:00Z,151
Euskirchen/Bliesheim,2016-01-07T03:00Z,171
Euskirchen/Bliesheim,2016-01-07T04:00Z,224
Euskirchen/Bliesheim,2016-01-07T05:00Z,459
Euskirchen/Bliesheim,2016-01-07T06:00Z,1695
Euskirchen/Bliesheim,2016-01-07T07:00Z,3395
Euskirchen/Bliesheim,2016-01-07T08:00Z,3921
Euskirchen/Bliesheim,2016-01-07T09:00Z,3081
Euskirchen/Bliesheim,2016-01-07T10:00Z,2494
Euskirchen/Bliesheim,2016-01-07T11:00Z,2135
Euskirchen/Bliesheim,2016-01-07T12:00Z,2099
Euskirchen/Bliesheim,2016-01-07T13:00Z,2441
Euskirchen/Bliesheim,2016-01-07T14:00Z,2578
Euskirchen/Bliesheim,2016-01-07T15:00Z,2904
Euskirchen/Bliesheim,2016-01-07T16:00Z,3345
Euskirchen/Bliesheim,2016-01-07T17:00Z,3773
Euskirchen/Bliesheim,2016-01-07T18:00Z,3669
Euskirchen/Bliesheim,2016-01-07T19:00Z,2882
Euskirchen/Bliesheim,2016-01-07T20:00Z,1874
Euskirchen/Bliesheim,2016-01-07T21:00Z,1222
Euskirchen/Bliesheim,2016-01-07T22:00Z,882
Euskirchen/Bliesheim,2016-01-07T23:00Z,676
Euskirchen/Bliesheim,2016-01-08,372
Euskirchen/Bliesheim,2016-01-08T01:00Z,236
Euskirchen/Bliesheim,2016-01-08T02:00Z,172
Euskirchen/Bliesheim,2016-01-08T03:00Z,159
Euskirchen/Bliesheim,2016-01-08T04:00Z,221
Euskirchen/Bliesheim,2016-01-08T05:00Z,430
Euskirchen/Bliesheim,2016-01-08T06:00Z,1516
Euskirchen/Bliesheim,2016-01-08T07:00Z,3105
Euskirchen/Bliesheim,2016-01-08T08:00Z,3615
Euskirchen/Bliesheim,2016-01-08T09:00Z,2783
Euskirchen/Bliesheim,2016-01-08T10:00Z,2296
Euskirchen/Bliesheim,2016-01-08T11:00Z,2309
Euskirchen/Bliesheim,2016-01-08T12:00Z,2533
Euskirchen/Bliesheim,2016-01-08T13:00Z,3145
Euskirchen/Bliesheim,2016-01-08T14:00Z,3816
Euskirchen/Bliesheim,2016-01-08T15:00Z,4075
Euskirchen/Bliesheim,2016-01-08T16:00Z,4093
Euskirchen/Bliesheim,2016-01-08T17:00Z,4068
Euskirchen/Bliesheim,2016-01-08T18:00Z,3735
Euskirchen/Bliesheim,2016-01-08T19:00Z,2976
Euskirchen/Bliesheim,2016-01-08T20:00Z,2120
Euskirchen/Bliesheim,2016-01-08T21:00Z,1448
Euskirchen/Bliesheim,2016-01-08T22:00Z,1097
Euskirchen/Bliesheim,2016-01-08T23:00Z,921
Euskirchen/Bliesheim,2016-01-09,602
Euskirchen/Bliesheim,2016-01-09T01:00Z,501
Euskirchen/Bliesheim,2016-01-09T02:00Z,318
Euskirchen/Bliesheim,2016-01-09T03:00Z,228
Euskirchen/Bliesheim,2016-01-09T04:00Z,218
Euskirchen/Bliesheim,2016-01-09T05:00Z,269
Euskirchen/Bliesheim,2016-01-09T06:00Z,538
Euskirchen/Bliesheim,2016-01-09T07:00Z,625
Euskirchen/Bliesheim,2016-01-09T08:00Z,1026
Euskirchen/Bliesheim,2016-01-09T09:00Z,1433
Euskirchen/Bliesheim,2016-01-09T10:00Z,2024
Euskirchen/Bliesheim,2016-01-09T11:00Z,2541
Euskirchen/Bliesheim,2016-01-09T12:00Z,2901
Euskirchen/Bliesheim,2016-01-09T13:00Z,2932
Euskirchen/Bliesheim,2016-01-09T14:00Z,2995
Euskirchen/Bliesheim,2016-01-09T15:00Z,3208
Euskirchen/Bliesheim,2016-01-09T16:00Z,2667
Euskirchen/Bliesheim,2016-01-09T17:00Z,2710
Euskirchen/Bliesheim,2016-01-09T18:00Z,2763
Euskirchen/Bliesheim,2016-01-09T19:00Z,2406
Euskirchen/Bliesheim,2016-01-09T20:00Z,1821
Euskirchen/Bliesheim,2016-01-09T21:00Z,1287
Euskirchen/Bliesheim,2016-01-09T22:00Z,943
Euskirchen/Bliesheim,2016-01-09T23:00Z,810
Euskirchen/Bliesheim,2016-01-06,338
Euskirchen/Bliesheim,2016-01-06T01:00Z,224
Euskirchen/Bliesheim,2016-01-06T02:00Z,183
Hürth,2016-01-04T01:00Z,278
Hürth,2016-01-04,497
Hürth,2016-01-04T02:00Z,196
Hürth,2016-01-04T03:00Z,180
Hürth,2016-01-04T04:00Z,213
Hürth,2016-01-04T05:00Z,452
Hürth,2016-01-04T08:00Z,3358
Hürth,2016-01-04T07:00Z,3081
Hürth,2016-01-04T09:00Z,2705
Hürth,2016-01-04T11:00Z,2552
Hürth,2016-01-04T10:00Z,2340
Hürth,2016-01-04T12:00Z,2629
Hürth,2016-01-04T06:00Z,1544
Hürth,2016-01-04T14:00Z,2767
Hürth,2016-01-04T15:00Z,2774
Hürth,2016-01-04T16:00Z,3238
Hürth,2016-01-04T18:00Z,3614
Hürth,2016-01-04T17:00Z,3685
Hürth,2016-01-04T19:00Z,2629
Hürth,2016-01-04T20:00Z,1749
Hürth,2016-01-04T22:00Z,848
Hürth,2016-01-04T23:00Z,637
Hürth,2016-01-04T21:00Z,1356
Hürth,2016-01-05,432
Hürth,2016-01-05T01:00Z,221
Hürth,2016-01-05T03:00Z,184
Hürth,2016-01-05T02:00Z,210
Hürth,2016-01-05T04:00Z,229
Hürth,2016-01-04T13:00Z,2606
Hürth,2016-01-05T05:00Z,439
Hürth,2016-01-05T06:00Z,1395
Hürth,2016-01-05T07:00Z,2783
Hürth,2016-01-05T08:00Z,3194
Hürth,2016-01-05T09:00Z,2836
Hürth,2016-01-05T10:00Z,2376
Hürth,2016-01-05T11:00Z,2270
Hürth,2016-01-05T12:00Z,2233
Hürth,2016-01-05T13:00Z,2330
Hürth,2016-01-05T14:00Z,2620
Hürth,2016-01-05T15:00Z,2796
Hürth,2016-01-05T16:00Z,3417
Hürth,2016-01-05T17:00Z,3940
Hürth,2016-01-05T18:00Z,3778
Hürth,2016-01-05T19:00Z,2768
Hürth,2016-01-05T20:00Z,1916
Hürth,2016-01-05T21:00Z,1339
Hürth,2016-01-05T22:00Z,897
Hürth,2016-01-06,426
Hürth,2016-01-05T23:00Z,703
Hürth,2016-01-06T01:00Z,222
Hürth,2016-01-06T03:00Z,200
Hürth,2016-01-06T02:00Z,181
Hürth,2016-01-06T05:00Z,416
Hürth,2016-01-06T04:00Z,218
Hürth,2016-01-06T06:00Z,1378
Hürth,2016-01-06T08:00Z,3519
Hürth,2016-01-06T09:00Z,3266
Hürth,2016-01-06T10:00Z,2836
Hürth,2016-01-06T11:00Z,2501
Hürth,2016-01-06T12:00Z,2644
Hürth,2016-01-06T13:00Z,2588
Hürth,2016-01-06T14:00Z,2865
Hürth,2016-01-06T15:00Z,3124
Hürth,2016-01-06T16:00Z,3629
Hürth,2016-01-06T17:00Z,3921
Hürth,2016-01-06T18:00Z,3631
Hürth,2016-01-06T19:00Z,3220
Hürth,2016-01-06T07:00Z,2856
Hürth,2016-01-06T22:00Z,887
Hürth,2016-01-06T21:00Z,1333
Hürth,2016-01-06T23:00Z,690
Hürth,2016-01-07,412
Hürth,2016-01-07T01:00Z,241
Hürth,2016-01-07T03:00Z,148
Hürth,2016-01-07T02:00Z,192
Hürth,2016-01-07T04:00Z,239
Hürth,2016-01-07T05:00Z,415
Hürth,2016-01-07T06:00Z,1454
Hürth,2016-01-07T07:00Z,3103
Hürth,2016-01-07T09:00Z,3317
Hürth,2016-01-07T08:00Z,3806
Hürth,2016-01-06T20:00Z,1941
Hürth,2016-01-07T11:00Z,2279
Hürth,2016-01-07T13:00Z,2467
Hürth,2016-01-07T12:00Z,2187
Hürth,2016-01-07T14:00Z,2656
Hürth,2016-01-07T16:00Z,3334
Hürth,2016-01-07T15:00Z,2825
Hürth,2016-01-07T10:00Z,2581
Hürth,2016-01-07T19:00Z,3219
Hürth,2016-01-07T20:00Z,2028
Hürth,2016-01-07T18:00Z,3952
Hürth,2016-01-07T21:00Z,1305
Hürth,2016-01-07T22:00Z,870
Hürth,2016-01-08,444
Hürth,2016-01-08T01:00Z,283
Hürth,2016-01-07T23:00Z,749
Hürth,2016-01-07T17:00Z,3634
Hürth,2016-01-08T04:00Z,241
Hürth,2016-01-08T05:00Z,419
Hürth,2016-01-08T06:00Z,1298
Hürth,2016-01-08T07:00Z,2842
Hürth,2016-01-08T08:00Z,3623
Hürth,2016-01-08T09:00Z,3015
Hürth,2016-01-08T10:00Z,2624
Hürth,2016-01-08T11:00Z,2587
Hürth,2016-01-08T12:00Z,3073
Hürth,2016-01-08T13:00Z,3507
Hürth,2016-01-08T14:00Z,3959
Hürth,2016-01-08T15:00Z,4170
Hürth,2016-01-08T16:00Z,4065
Hürth,2016-01-08T17:00Z,4118
Hürth,2016-01-08T02:00Z,192
Hürth,2016-01-08T18:00Z,4008
Hürth,2016-01-08T19:00Z,3267
Hürth,2016-01-08T20:00Z,2249
Hürth,2016-01-08T21:00Z,1570
Hürth,2016-01-08T22:00Z,1081
Hürth,2016-01-08T23:00Z,920
Hürth,2016-01-09,634
Hürth,2016-01-09T02:00Z,341
Hürth,2016-01-09T01:00Z,509
Hürth,2016-01-09T03:00Z,255
Hürth,2016-01-09T05:00Z,241
Hürth,2016-01-08T03:00Z,189
Hürth,2016-01-09T06:00Z,563
Hürth,2016-01-09T07:00Z,693
Hürth,2016-01-09T09:00Z,1533
Hürth,2016-01-09T08:00Z,1045
Hürth,2016-01-09T10:00Z,2041
Hürth,2016-01-09T12:00Z,3149
Hürth,2016-01-09T13:00Z,3123
Hürth,2016-01-09T11:00Z,2677
Hürth,2016-01-09T14:00Z,3110
Hürth,2016-01-09T15:00Z,3172
Hürth,2016-01-09T16:00Z,2927
Hürth,2016-01-09T17:00Z,2848
Hürth,2016-01-09T18:00Z,2854
Hürth,2016-01-09T20:00Z,1966
Hürth,2016-01-09T19:00Z,2438
Hürth,2016-01-09T21:00Z,1550
Hürth,2016-01-09T22:00Z,1015
Hürth,2016-01-09T23:00Z,849
Hürth,2016-01-09T04:00Z,238
Köln-Nord,2016-01-04T01:00Z,792
Köln-Nord,2016-01-04,1193
Köln-Nord,2016-01-04T02:00Z,490
Köln-Nord,2016-01-04T04:00Z,394
Köln-Nord,2016-01-04T03:00Z,364
Köln-Nord,2016-01-04T05:00Z,858
Köln-Nord,2016-01-04T08:00Z,7392
Köln-Nord,2016-01-04T06:00Z,3270
Köln-Nord,2016-01-04T10:00Z,4483
Köln-Nord,2016-01-04T11:00Z,4402
Köln-Nord,2016-01-04T09:00Z,5576
Köln-Nord,2016-01-04T13:00Z,4682
Köln-Nord,2016-01-04T12:00Z,4370
Köln-Nord,2016-01-04T14:00Z,5248
Köln-Nord,2016-01-04T17:00Z,7385
Köln-Nord,2016-01-04T16:00Z,7028
Köln-Nord,2016-01-04T15:00Z,5929
Köln-Nord,2016-01-04T18:00Z,7011
Köln-Nord,2016-01-04T19:00Z,5382
