date,value
2007-02-25,17593
2007-02-26,20117
2007-02-27,20459
2007-02-28,20699
2007-03-01,19743
2007-03-02,20067
2007-03-03,17512
2007-03-04,19831
2007-03-05,20876
2007-03-06,20656
2007-03-07,20716
2007-03-08,21078
2007-03-09,21168
2007-03-10,17878
2007-03-11,20072
2007-03-12,21013
2007-03-13,20734
2007-03-14,20918
2007-03-15,21001
2007-03-16,17590
2007-03-17,17142
2007-03-18,19924
2007-03-19,21090
2007-03-20,20901
2007-03-21,20492
2007-03-22,20744
2007-03-23,21041
2007-03-24,17970
2007-03-25,20031
2007-03-26,21017
2007-03-27,20860
2007-03-28,20749
2007-03-29,20707
2007-03-30,20774
2007-03-31,18037
2007-04-01,19965
2007-04-02,21014
2007-04-03,20390
2007-04-04,20788
2007-04-05,20990
2007-04-06,21038
2007-04-07,18032
2007-04-08,19858
2007-04-09,20983
2007-04-10,20798
2007-04-11,20007
2007-04-12,20531
2007-04-13,20674
2007-04-14,18013
2007-04-15,19120
2007-04-16,20251
2007-04-17,20250
2007-04-18,20633
2007-04-19,20948
2007-04-20,21035
2007-04-21,17912
2007-04-22,19865
2007-04-23,20903
2007-04-24,19794
2007-04-25,19924
2007-04-26,20477
2007-04-27,20753
2007-04-28,17787
2007-04-29,19897
2007-04-30,20880
2007-05-01,20326
2007-05-02,20582
2007-05-03,20860
2007-05-04,20966
2007-05-05,17759
2007-05-06,19948
2007-05-07,20905
2007-05-08,20477
2007-05-09,20692
2007-05-10,20826
2007-05-11,20939
2007-05-12,17891
2007-05-13,19901
2007-05-14,21008
2007-05-15,20108
2007-05-16,20482
2007-05-17,21036
2007-05-18,21040
2007-05-19,17972
2007-05-20,19978
2007-05-21,20988
2007-05-22,20457
2007-05-23,20932
2007-05-24,20580
2007-05-25,21180
2007-05-26,17618
2007-05-27,17099
2007-05-28,19880
2007-05-29,20796
2007-05-30,20496
2007-05-31,21046
2007-06-01,20910
2007-06-02,17876
2007-06-03,19798
2007-06-04,20551
2007-06-05,20608
2007-06-06,20776
2007-06-07,20945
2007-06-08,20547
2007-06-09,18581
2007-06-10,20464
2007-06-11,21187
2007-06-12,20538
2007-06-13,20868
2007-06-14,21379
2007-06-15,21402
2007-06-16,18830
2007-06-17,20399
2007-06-18,21090
2007-06-19,20768
2007-06-20,21124
2007-06-21,21314
2007-06-22,21367
2007-06-23,18852
2007-06-24,20420
2007-06-25,20902
2007-06-26,20306
2007-06-27,19873
2007-06-28,20265
2007-06-29,21264
2007-06-30,18833
2007-07-01,20164
2007-07-02,20507
2007-07-03,19686
2007-07-04,17619
2007-07-05,19810
2007-07-06,20608
2007-07-07,19017
2007-07-08,20589
2007-07-09,21152
2007-07-10,20676
2007-07-11,20790
2007-07-12,21500
2007-07-13,21544
2007-07-14,18882
2007-07-15,20466
2007-07-16,21525
2007-07-17,21341
2007-07-18,20793
2007-07-19,20648
2007-07-20,21352
2007-07-21,18829
2007-07-22,20566
2007-07-23,21272
2007-07-24,21399
2007-07-25,21421
2007-07-26,21248
2007-07-27,21046
2007-07-28,18654
2007-07-29,19654
2007-07-30,21023
2007-07-31,21273
2007-08-01,21294
2007-08-02,21474
2007-08-03,21304
2007-08-04,18783
2007-08-05,20430
2007-08-06,21269
2007-08-07,21235
2007-08-08,21231
2007-08-09,20909
2007-08-10,21253
2007-08-11,18851
2007-08-12,20627
2007-08-13,21454
2007-08-14,21318
2007-08-15,21423
2007-08-16,21181
2007-08-17,21034
2007-08-18,18697
2007-08-19,20141
2007-08-20,20904
2007-08-21,20429
2007-08-22,20896
2007-08-23,20248
2007-08-24,20890
2007-08-25,17994
2007-08-26,20330
2007-08-27,21291
2007-08-28,20741
2007-08-29,20899
2007-08-30,21113
2007-08-31,21341
2007-09-01,17069
2007-09-02,16673
2007-09-03,20343
2007-09-04,20935
2007-09-05,20426
2007-09-06,20957
2007-09-07,20949
2007-09-08,17054
2007-09-09,19809
2007-09-10,20288
2007-09-11,19870
2007-09-12,20464
2007-09-13,20938
2007-09-14,20943
2007-09-15,17035
2007-09-16,19891
2007-09-17,20907
2007-09-18,20113
2007-09-19,20456
2007-09-20,20964
2007-09-21,20945
2007-09-22,16986
2007-09-23,19881
2007-09-24,20864
2007-09-25,19681
2007-09-26,20430
2007-09-27,20825
2007-09-28,21014
2007-09-29,17044
2007-09-30,19926
2007-10-01,20962
2007-10-02,20270
2007-10-03,20740
2007-10-04,21054
2007-10-05,21043
2007-10-06,17054
2007-10-07,19719
2007-10-08,20948
2007-10-09,20114
2007-10-10,20668
2007-10-11,20828
2007-10-12,21005
2007-10-13,17099
2007-10-14,19767
2007-10-15,20580
2007-10-16,20214
2007-10-17,20629
2007-10-18,20834
2007-10-19,20640
2007-10-20,17003
2007-10-21,19744
2007-10-22,20902
2007-10-23,20191
2007-10-24,20583
2007-10-25,20986
2007-10-26,20944
2007-10-27,17053
2007-10-28,19684
2007-10-29,20914
2007-10-30,20361
2007-10-31,20132
2007-11-01,20967
2007-11-02,21023
2007-11-03,16868
2007-11-04,19907
2007-11-05,20975
2007-11-06,20373
2007-11-07,20866
2007-11-08,21110
2007-11-09,21071
2007-11-10,17231
2007-11-11,19907
2007-11-12,21031
2007-11-13,20516
2007-11-14,20792
2007-11-15,20970
2007-11-16,21065
2007-11-17,17310
2007-11-18,19841
2007-11-19,20121
2007-11-20,20969
2007-11-21,21223
2007-11-22,14776
2007-11-23,16860
2007-11-24,18522
2007-11-25,20797
2007-11-26,20878
2007-11-27,20671
2007-11-28,20565
2007-11-29,20943
2007-11-30,20722
2007-12-01,15806
2007-12-02,18775
2007-12-03,20325
2007-12-04,19694
2007-12-05,19569
2007-12-06,20681
2007-12-07,20589
2007-12-08,16471
2007-12-09,18808
2007-12-10,19859
2007-12-11,18386
2007-12-12,20224
2007-12-13,19369
2007-12-14,20706
2007-12-15,16775
2007-12-16,18060
2007-12-17,20187
2007-12-18,20376
2007-12-19,20790
2007-12-20,20821
2007-12-21,20596
2007-12-22,18319
2007-12-23,19196
2007-12-24,16824
2007-12-25,16816
2007-12-26,20417
2007-12-27,20595
2007-12-28,19605
2007-12-29,18006
2007-12-30,18882
2007-12-31,17119
2008-01-01,18633
2008-01-02,20443
2008-01-03,20462
2008-01-04,20160
2008-01-05,17613
2008-01-06,19214
2008-01-07,19768
2008-01-08,19141
2008-01-09,19443
2008-01-10,19964
2008-01-11,19825
2008-01-12,16346
2008-01-13,18588
2008-01-14,19269
2008-01-15,19205
2008-01-16,19235
2008-01-17,19404
2008-01-18,20118
2008-01-19,15373
2008-01-20,18406
2008-01-21,19658
2008-01-22,18717
2008-01-23,19241
2008-01-24,19936
2008-01-25,19788
2008-01-26,15862
2008-01-27,18284
2008-01-28,19495
2008-01-29,18609
2008-01-30,19073
2008-01-31,19184
2008-02-01,19030
2008-02-02,15913
2008-02-03,18147
2008-02-04,18468
2008-02-05,18428
2008-02-06,17661
2008-02-07,19864
2008-02-08,19960
2008-02-09,15948
2008-02-10,18479
2008-02-11,19539
2008-02-12,17845
2008-02-13,18706
2008-02-14,20354
2008-02-15,20580
2008-02-16,16676
2008-02-17,17948
2008-02-18,20038
2008-02-19,20133
2008-02-20,20379
2008-02-21,19941
2008-02-22,18619
2008-02-23,16698
2008-02-24,19212
2008-02-25,20111
2008-02-26,19517
2008-02-27,20102
2008-02-28,20204
2008-02-29,20140
2008-03-01,16784
2008-03-02,19141
2008-03-03,19925
2008-03-04,19365
2008-03-05,20064
2008-03-06,19754
2008-03-07,19643
2008-03-08,15817
2008-03-09,18934
2008-03-10,20233
2008-03-11,19947
2008-03-12,20281
2008-03-13,20585
2008-03-14,20636
2008-03-15,17131
2008-03-16,19401
2008-03-17,20381
2008-03-18,18415
2008-03-19,19937
2008-03-20,20433
2008-03-21,19417
2008-03-22,17142
2008-03-23,19329
2008-03-24,20510
2008-03-25,19990
2008-03-26,20032
2008-03-27,20024
2008-03-28,20556
2008-03-29,17187
2008-03-30,19253
2008-03-31,19660
2008-04-01,19821
2008-04-02,20346
2008-04-03,20468
2008-04-04,20048
2008-04-05,16986
2008-04-06,19417
2008-04-07,20399
2008-04-08,19410
2008-04-09,19184
2008-04-10,19304
2008-04-11,19826
2008-04-12,16768
2008-04-13,19448
2008-04-14,20460
2008-04-15,19954
2008-04-16,20353
2008-04-17,20579
2008-04-18,20586
2008-04-19,16916
2008-04-20,19441
2008-04-21,20493
2008-04-22,19995
2008-04-23,20382
2008-04-24,20539
2008-04-25,20081
2008-04-26,16750
2008-04-27,19425
2008-04-28,20090
2008-04-29,19976
2008-04-30,20326
2008-05-01,20372
2008-05-02,19886
2008-05-03,16714
2008-05-04,19251
2008-05-05,20287
2008-05-06,19690
2008-05-07,19995
2008-05-08,20371
2008-05-09,20224
2008-05-10,16816
2008-05-11,19076
2008-05-12,20053
2008-05-13,19595
2008-05-14,20019
2008-05-15,20346
2008-05-16,20369
2008-05-17,16884
2008-05-18,19288
2008-05-19,20294
2008-05-20,19716
2008-05-21,20175
2008-05-22,20433
2008-05-23,20530
2008-05-24,16670
2008-05-25,16410
2008-05-26,19285
2008-05-27,19619
2008-05-28,20179
2008-05-29,20404
2008-05-30,20241
2008-05-31,16872
2008-06-01,19412
2008-06-02,20484
2008-06-03,19758
2008-06-04,19942
2008-06-05,20411
2008-06-06,20390
2008-06-07,17634
2008-06-08,19084
2008-06-09,20308
2008-06-10,20016
2008-06-11,20476
2008-06-12,20721
2008-06-13,20529
2008-06-14,17796
2008-06-15,19585
2008-06-16,20191
2008-06-17,20332
2008-06-18,20583
2008-06-19,20573
2008-06-20,20866
2008-06-21,18055
2008-06-22,19589
2008-06-23,20529
2008-06-24,20489
2008-06-25,20638
2008-06-26,20580
2008-06-27,20664
2008-06-28,17868
2008-06-29,19536
2008-06-30,20695
2008-07-01,20619
2008-07-02,20628
2008-07-03,20710
2008-07-04,15927
2008-07-05,17512
2008-07-06,19854
2008-07-07,20757
2008-07-08,20079
2008-07-09,19229
2008-07-10,20548
2008-07-11,20781
2008-07-12,18030
2008-07-13,19270
2008-07-14,20727
2008-07-15,20589
2008-07-16,20765
2008-07-17,20896
2008-07-18,20919
2008-07-19,18056
2008-07-20,19790
2008-07-21,20675
2008-07-22,20398
2008-07-23,19677
2008-07-24,20352
2008-07-25,20819
2008-07-26,18051
2008-07-27,19222
2008-07-28,20647
2008-07-29,20510
2008-07-30,20703
2008-07-31,20593
2008-08-01,20739
2008-08-02,17592
2008-08-03,19720
2008-08-04,20052
2008-08-05,19903
2008-08-06,20569
2008-08-07,20604
2008-08-08,20645
2008-08-09,18011
2008-08-10,19254
2008-08-11,20109
2008-08-12,20440
2008-08-13,20649
2008-08-14,20480
2008-08-15,20261
2008-08-16,17707
2008-08-17,19685
2008-08-18,20667
2008-08-19,19370
2008-08-20,19972
2008-08-21,20214
2008-08-22,20277
2008-08-23,16478
2008-08-24,19121
2008-08-25,20026
2008-08-26,19420
2008-08-27,19834
2008-08-28,20198
2008-08-29,20236
2008-08-30,15421
2008-08-31,14790
2008-09-01,18470
2008-09-02,18892
2008-09-03,18429
2008-09-04,18633
2008-09-05,18789
2008-09-06,14285
2008-09-07,17760
2008-09-08,18686
2008-09-09,17543
2008-09-10,18361
2008-09-11,18815
2008-09-12,17816
2008-09-13,13243
2008-09-14,16221
2008-09-15,18151
2008-09-16,17793
2008-09-17,18180
2008-09-18,18656
2008-09-19,18873
2008-09-20,14481
2008-09-21,17660
2008-09-22,18728
2008-09-23,17979
2008-09-24,18355
2008-09-25,18757
2008-09-26,18609
2008-09-27,14482
2008-09-28,17697
2008-09-29,18721
2008-09-30,17930
2008-10-01,18194
2008-10-02,18693
2008-10-03,18778
2008-10-04,14483
2008-10-05,17627
2008-10-06,18659
2008-10-07,17950
2008-10-08,18296
2008-10-09,18748
2008-10-10,18811
2008-10-11,14520
2008-10-12,17655
2008-10-13,18734
2008-10-14,17997
2008-10-15,18228
2008-10-16,18752
2008-10-17,18792
2008-10-18,14486
2008-10-19,17660
2008-10-20,18719
2008-10-21,17951
2008-10-22,18259
2008-10-23,18783
2008-10-24,18796
2008-10-25,14385
2008-10-26,17595
2008-10-27,18622
2008-10-28,17633
2008-10-29,18204
2008-10-30,18676
2008-10-31,18270
2008-11-01,14525
2008-11-02,17321
2008-11-03,18457
2008-11-04,17770
2008-11-05,18166
2008-11-06,18332
2008-11-07,18561
2008-11-08,14792
2008-11-09,17337
2008-11-10,18396
2008-11-11,17744
2008-11-12,18084
2008-11-13,18396
2008-11-14,18291
2008-11-15,14682
2008-11-16,17313
2008-11-17,18463
2008-11-18,17771
2008-11-19,18108
2008-11-20,18597
2008-11-21,18672
2008-11-22,14976
2008-11-23,17459
2008-11-24,18265
2008-11-25,18532
2008-11-26,18810
2008-11-27,11980
2008-11-28,14291
2008-11-29,16567
2008-11-30,18156
2008-12-01,18413
2008-12-02,18025
2008-12-03,17756
2008-12-04,18177
2008-12-05,18244
2008-12-06,14372
2008-12-07,16984
2008-12-08,18025
2008-12-09,17098
2008-12-10,17242
2008-12-11,17695
2008-12-12,18136
2008-12-13,14333
2008-12-14,16931
2008-12-15,17739
2008-12-16,16611
2008-12-17,17411
2008-12-18,17771
2008-12-19,16739
2008-12-20,15475
2008-12-21,15951
2008-12-22,17755
2008-12-23,17765
2008-12-24,14965
2008-12-25,15074
2008-12-26,17420
2008-12-27,15805
2008-12-28,17418
2008-12-29,18402
2008-12-30,18253
2008-12-31,15194
